text,label
iki tane amq oç adam kadın darp eder seyret on odun duran amq piç müdahale et işte ben buna kız lanet ol siz erkeklik yazık ol,1
aşk ver yap amk salak,1
bodosla bademleme ateist yap amına koduğumun müslüman ateist eder,1
hit yahudi kadar yak aq,1
ölmüş tanı konup bun tanı konuşmadan ölen var resmı rakam bile sen aşı baş bir gel oran bin bile değil dost bir varyant oluş mesele var el yahudi ol ol komik amk,1
ulan el gavur hafta son arkadaş paris gidip gel ben biz kız de kanka sivas git aq oraya bile para var araba var sade hayalı kurabil,1
japon akıllı san amk kaya gömmek üstüne çimento dökmek aklı gel mi,1
bunlar biz saat seks düşün san amk kalpsiz pezevenk,1
aq yaş piçi sen,1
bok oyna amk cahil siz,1
de kürt asimile etmek iste amk,1
sabah sabah simitçi anı din sonra el simit ye ırz sapığ,1
amını bağır siktiğiminin ergen yan masa ses şarkı duyul,1
koduğumun salak sen,1
ben pkk gotune sokim siz hayvan oruspu siz,1
yala aq dönek zaman trabzonlu,1
teknoloji on aq cahil araba zorlamadık süreç sıkıntı yaşa,1
orospu çocuk yap amina koduğumun domuz,1
yemin et denen orospu çocuk yatmak bık ulan gol yağmur gelme gereken maç ilk yarı alt bit siz topu oynatan hoca karı kız anasını sikeyim teker teker amk kancık piç,1
fenerli trabzon mi abici mis seferı trabzon yer silin diye bir cevap ye trabzon,1
litre yağ olmuş aq salak şahlan,1
oha amk tamam kız güzel bun baba at on ırz sikiyim,1
oksijen israf aq keşke baba dışarı bunlar,1
bot basa aq gavur,1
aşağı insan rızık bekle sertaç piçi,1
koduğumun i̇ngiliz sim oturup ağla,1
aq kür,1
amk ben,1
amina kodugumun,1
aq gavur gün say say amq,1
arap amk saydık iki millet arap değil,1
amk karı güzel götü var,1
sus amini siktimin futbol cahil,1
tanju başkan beton yet amk bölücü piç akıllı ol,1
mardin evvel zaman içinde mardin arap bir belediye meclis üye istifa et sonra de kürt temsil et sebep istifa sonra mi olmuş içim gel yoktu de olmuş aq,1
sim sen çıktı amk yuna,1
kür beğen kavga taklidı yap amını siktiğim,1
abaza var yok rus askerı olum abazalık yap sanane isteyen iste şekil git sana git reis in askerı iz aq,1
amk yahudi,1
var yoğ takım destek olur öncelikli satış bilet al amk arap kendi sayfa bilet bulun paylaşım yap seçim dönem gelme isteyen ben şimdi geldik gün lanet oku,1
ulan orospu çocuk amına koduğumun gün amına,1
allah siz çenebaz ceza ver erkek siz kafa ütülemek başka bir yaramayan kadın sine çekmek zorun azıcık eş ilgi gösteri sevgi veri ilgi veri haklı amq,1
ciddi al deyip cevap yorum altın yorum yaz salak işte ikile mizah sokim,1
harbiden amk can kullan kadın resmen,1
kafa siktiğimin salak sen kadın sorduk soru adam paylaştık amını yurdu siktiğimin,1
gavur yık baş aq sikecem toplantı,1
tek dert kendi yemek bulmak olan hayvan şekil öldür kadar vicdansız kalbı yok be orrospu ruh siktik,1
biz de amk salak sen nerede biz bak oku küçük küçük taraftar sen,1
amina kodugumun oğul millet resmı paylaş siktigimin ana gotten sikiş,1
siktir git sik amını yol ecdadını siktiğimin kür,1
,1
ananı avradını amını yurdu onca insan var örnek alın örnek al sen yol sikim,1
pirinç su keşke kitap oku aq cahil de hoca oda bık oda yıl,1
ulan türk halk vergi kaçak şerefsiz harca lan yüzyıl makam var amk memleket git din kardeş ever pezevenk yapacak iş amk,1
ciddi rusya uçak mi binlerce katil suriye geç nerede,1
ulan ülke gelen futbol cahil ol amk parladığında oyna dünya kupa parla adam ülke futbol gelecek böyle andaval mahvet,1
ney efendim sevgili geç el salla orası iş yer böyle böyle soğut ben kendi ana bacı arkadaş iş yerinde eksik olmaz el salla bağırış çağırış vay arkadaş ben harbiden böyle sistem ta amk,1
amk ön öde iste para ata video al bun ters olacak video at para diye ön video atıp sonra köle para reel ver deyip ön öde iste birisi dolandırıcı,1
sokak hayvan doğal ortam yaşasın tayfa asır tok hesap kapat kendi otorite ilan edip ona buna ceza kes alay aq topu gel,1
la çinli siz oldu dünya savaş senaryo yaşat biz aq fırsat fırsat gir herkes birbiri,1
amk ırkçı i̇ngiliz yüzünden kaybet medeni avrupa medeniyetsiz ordu siz,1
haysiyet siktimin namus çocuk siktimin çocuk amını kabir siktimin ırz kırık teyze lavuk,1
link linç amq yaban domuz gibi,1
ev oturup balkon çamaşır kurutan vizyon sikeyim amına koduğumun gün görmemiş görgüsüz,1
sen peltek sokim anan taksi aq,1
siz insan ayni solu amk,1
cemal sikim konuşman dikkat et soyadı sap sen götüne sokarım top vur rus vur sana giren çıkan amına koduğumun mal,1
karı söz paylaşıp porno yıldız gezin piyasa amk,1
türk türk destek çık amını siktik el gavur dedik bak bide yazık cidden,1
ana am artık insan ağız bozdur siksin siz amk hazımsız pezevenk,1
koduğumun geri,1
lan davar sene ön avrupa açık arttır kadın çocuk satılı avrupa milyonlarca insan denek olarak kullan bunlar haber gel bir kendi millet karşı gavur haklı çıkart koduğumun cahil,1
amına koduğumun arap profil terkedebil mi,1
amq rus piç askerı eder ha ananızı sikerler böyle,1
mülteci olarak değil yıl ön mübadele göçmen olarak gel bura siz biz toprak aq arapçı,1
şarkı ad amq arap siktir gidi,1
bir devrimci kadın döv zaten devrimci olamaz devrimci ibocu herkes gücü kadın yet sokim hayvan,1
iyi savunmacı aq geç lavuk,1
ulan dolar lira geçip yükseldikçe sevinen hain köpek gör utan göbek atacak namussuz şerefsizler devlet sallayıp istifa yapacak ol devlet arka duru şerefsiz vatan hain amk putperest,1
ulan oruc bari duyu kodugumun dinsiz,1
gelecek yatırımcı var kaçacak aq cahil,1
ana baba düşün sana aq,1
allah ver amq,1
amk arap yer çık bunlar gönder ders oyum onun,1
bak de amk suriyeli meyilli,1
boş duy kas boş yap et hayvan öldürmeden mi ye aq ayrı ayran içmek inek mi öldür ceset alaka,1
amini siktiminin gavur,1
amına koduğumun domuz siktir git iktidar diklen öyle,1
kendi gelecek türkiye ön koyarak despotluk kitap yaz sana güven defol git,1
amk arap kov sıra bun aq,1
amk dürzü herkes sığır,1
yazma düşündük kız baba bana de maça geri başla aq,1
koduğumun dinsiz iş gücün dinı allah bela ver,1
adam finans kural yol çıkarak söyle işlem bilmeyen hoca hakkında komplo teori kuru aq cahil,1
ben batı git dağ arası tır dorse kaçak olarak gir vize ayrı otur izin ayrı iş bulma ayrı süreç el afgan suriyeli el kol sallayarak gir sınır amını meşrep siktiğimin siz çak hümanizm tek gir,1
bile son sen siktir et tamam amk istila et memleket dimi amk arabi,1
amk bayır domuz,1
asansör bini günaydın merhaba karşılık veril amk görgüsüz,1
me yeter amk,1
bürokratik alt yapı osmanlı kurduk bir devlet yönet talip olacak sonra osmanlı zulüm dem vur kabul edil özür dile,1
orospu çocuk amk,1
tamam amk salak tamam kanka,1
şaka sen insan de cidden buna burası aq kürt kilise kapatıp yak gerçekten kur için ülke,1
amq pezevenk şehit yürü,1
ben makyaj gidice böyle ol bile akıt aq karı,1
sen kendi ait toprak var nereden sen vatani aq salak,1
evet sade sokak köpek kendi kendi üre koduğumun para köpek alan yaratık kısırlaştırmadan hayvan sokak sal merdiven altı ticaret caba sokak kadar cins hayvan var şerefsizler zevk bitince ata dışarı,1
siz verilen para uzay mekik inşa eder aya kura kurs aç aq putperest,1
amk ateist allah yoksa ben bela verdi,1
koduğumun fransız adam rum sallı,1
amına koduğumun rus,1
sen tip amk,1
amk i̇ngiliz,1
gidi aq putperest,1
hatay derken amk,1
as amk millet ana sikil para ödemek,1
aynen öl boynuz iyi yedi aq salak,1
dert tasa var amına koduğumun ergen film oyna öküz bak samimi söyle net öküz,1
siktir git amına koduğumun suriyeli,1
pasaport çıkış adam kaçırıl sen espri yapan genç kelepçe vur,1
diye bir uyarıcı ses sustur toplum genel kanaat anadolu irfan ti alınarak çöp atılma gereken şey yanında memleket romantiklik olan müslüman üz büyük günah alkol içmek olan adam üz amk siz ilerici fikir elbette,1
siz ben kafa aq çinli,1
kütüphane ortak çalış kısım arkadaş bir soru anlat aynı masa bir kız mis de aksan i̇ngiliz olduk ağzına ben sen amk fransız isviçreli böyle değil ara kaynayan fransız böyle moral boz,1
isim amk ana baba düşün çocuk isim ver,1
memleket trabzonlu türklük tasla diyecek bir şey yok aq rum,1
ergen mis amk,1
afgan suriyeli sınır dış et amk,1
aq karı çalış,1
toplumsal sorun amk madem kadar müslüman zaman herkes inancı saygı göster,1
virüs yüzünden söyle dostluk ney böyle siktir git öte oyna koduğumun domuz,1
müslüman alaka amk şimdi,1
kusur bak ağız bozacak on on gibi amq sahip ye koşa pezevenk muhatap bile al anca gül,1
lan faul amına koduğumun piç,1
dayı yazan ben değil aq salak,1
şerefsiz şerefsiz domuz böyle değil amk,1
ağla zırla arınç parmak yaptık tane ülke bile bırak taziye mesaj olay laf bile et amk arapçı,1
kes amina kodugumun suriyeli siz,1
bile unuttuk şehit aile zaten yardım yapılı yapıl çocuk yardım yap bile illaki yer vur unut karşı adnan menderes yumuşak yok asa karşı recep tayyip erdoğan var,1
ramazan ayın oyna bari illet be aq putperest,1
kadın hakan sabancı ön mi hayat yoktu lan kadar obsesif bir hale gel adam mümkün ol hafıza sildir kadın aq dalga geç çevre,1
sen kocan amk allah görgüsüz,1
tabi amk,1
ben kirlet hak var amk dürzü siz,1
götüne koduğumun piçi savunmasız insan güç ol,1
üzül yanan yok olan can ol onlar para verecek kadar güzel özetle para koduğumun para zaten başka dert yok orman yan önemsiz can yan tak yanan orman kül olan hayvan patla,1
deşifre et iste böyle katliam yapma olacak aq uçak var adam uçak saldır böyle hayvan,1
adam bin toplu taşı ayıp değil mi herkes işe yürüyerek git cahillik toplu taşı kullan ayıp siz gerçekten iş herkes bir gün önceden heybe hazırlayıp yürüyerek gitmeli ben,1
hayat kafa çalısan müslüman amk yer olma gerektik söyle sana allah,1
dünya işçi şirket medya yalan karşı çık talep dillendir rusya savaş hayır bide tanı ukrayna defol,1
karı sübyancı adam yap aq,1
eşin aq yazan birisi yaş ergen zeka sahip,1
ay ön erdoğan bop diyerek yer yer rahmetli babanı temsilen kıbrıs davet ede erdoğan bayramlaş hava atacak,1
gül memleket buz soğut ben olmayan beyin tükür hay badem bıyık telin verdik oy ovala soluk al hali kal taraf kıl ağarmak dökül hala gelecek katlet aq putperest siz,1
aq rum siz,1
aq yeter artık kadın herhangi bir konu haklı bulup bun dile getiren erkek aynı muamele yap,1
kadın cami gir yobaz gir koduğumun bağnaz cami kadın almayan müslüman filan geç insan bile değil cinsiyetçi din pezevenk siz,1
garanti penaltı bir köşe seç yer hafif yüksek yan ağlar hedefleyip vur ben sokak maç halı saha öyle yap kaleci hayat kurtar havadan atınca hız yükseklik burak ayarla,1
hayvan yad insan yardım edecek zaman kamera açma düşünebil ben anla siz aq şov bağımlı dürzü birileri zor durum kamera göz sok mal kamera ol asla yardım et tatil,1
cahil keşke öl tela yüce demek vallaha cahil gör sen ilk def bravo,1
anne soktuk sonra bağır aq,1
ben katt otur gece sandalye yer aq hayvani,1
sen ben ananın amq amına yahudi tank ön yatan bir millet it köpek at san,1
galatasaray başkan kartvizit görüşmedik bir nato genel sekreter bir bide kal yeter artık hepsi yap al seçim karar defol yoksa sen ibra et kalkan yakacak,1
bun normalleştir insan oğul normal değil lan ben hayvan insan seven biri fakat doğru değil amk gün birileri öl baş boş köpek yüzünden insan öl insan şekil güzelleme hoş değil,1
aq arap,1
aq suriyeli tavşan fırt fırt üre uçkur düşkün adi pislik defolup git ülke,1
dönek bopçu işbirlikçi bölücü proje tutuştur el sol bellet koduğumun ülke,1
biz saha böyle tar ol ortalık yıka koduğumun sömürgeci fransız,1
amk putperest yavşak söyle dil var risale kura kürt peygamber kürt risale kendi yaz allah gel allah söylet yaz evlat vahiy kelime kullan,1
zaman gelince amını ırz doğuranlar sik aq,1
atatürk ol güzel kadın kendi köle yapabil mi aq piçi sen,1
koduğumun mason bak baba,1
kanka yuna kürt aq,1
sen bilir aq karı lira cebin geri sok,1
salak orospu milli bayram siktir gidi iste muhafazakarlık bun alaka var amk putperest,1
al bun iz koduğumun askerı hareket geçirecek bile bile başbakanlık devlet hiçbir alaka olmayan sarıklı cübbeli tip başbakanlık konut iftar çağır sonra ay biz ez,1
erlik sen harika bir detay arap kimse dışladık yok kardeş tecavüz var kadın işkence zulüm var mi arap ülke olur bir değil iki değil amk sistem alakalı yaş evlilik kadın yap yasak sistem beklen amk,1
kuzen çocuk oynadık görünce bana yük de yükle olay aq on yüzünden oyun gir oldu oyun görünce sal söz ana disiplinli kuralcı gör disiplinli kuralcı olduk koduğumun yan dönerli kaşar,1
diye git direk hayvan amk,1
amına koduğumun,1
tura yas aq yoksun,1
bir yaşam biçim amk dürzü anla,1
amk aptal ada karı ezdir,1
kadın giydik karışan müslüman tayfa siz nefret ettik kadar dünyada başka bir şey nefret et alay amına koyayım koduğumun sahte müslüman kadar küfür eder ede siz olan öfke din orospu çocuk,1
askı ana baba yapıp yapıp uğraşmamak sosyal medya sal sonra böyle boş boğaz gerzek ol şu söyledik şey bak varlık haberdar olmayan kişi sana ne ne yaz amk velet hepsi ayrı uğraş yet,1
silifke kıyafet al aq rus saldır mağaza parça malzeme almak aq,1
ana götünü yağ siktimin ermeni iftar sikiyim kör olmuş vatan şimdi kadar hayır gör embesil ağzına götüne soktuk şimdi amın çıkardık,1
aptal ordu amk esra ceket evin getirip illa ceket mi giy de siz ben zeka seviye sikeyim,1
geçen gün çalıştık bara yaş tahminen olan ergen gir çalış de kimlik görebil mi yaş bakıca sev yaş muhabbet amk ben siz soru yaş amk git koy,1
git kum pipi oyna amına koduğumun yuna boş boş konuş bun sene ön götünüze bakmadan kaçtık gün çabuk unut soy siktik bir bit amk,1
amk kedi top oyna,1
bir müslüman olarak müslüman taciz tecavüz hırsızlık hak ye yapabil i̇slam ters de yazık millet acı hoca biz hoca seviye bir kuşak olarak bomba gel merak et,1
sen gel enflasyon köprü ücret ucuz diye anlat gün kal aq salak,1
ana amına koduğumun ermeni rus,1
amq suriyeli,1
sen yapmak iste ev kadın bana defa göster ebe amını,1
bre aq salak barca arjantin taşı hak değil diye insan zaten,1
kudur orospu çocuk bun sonra köpek yaşa mahkum amk putperest,1
ataların sor bilir amına koduğumun çak müslüman sade müslüman öldür övün utanmadan,1
bile halk amk domuz mi lan,1
kes ses amina yeter aq yeter,1
çocuk bak hele gel hayat sik kadar gevşek insan var aq baba yaş ada yaptık muamele bak taraf saygısızlık taraf namussuzluk olmuş,1
kodugumun dürzü devlet polis el kaldıran kol kırıl kıç sokul,1
kürt milli günü amk sen,1
amk karı spor bana yap hareket sergile sik biri bela,1
özen ırz siktiğimin ergen kendi ol yapmacık davranan kadar itici amk,1
öv tabi aq saltanat halife ağa bey at başbuğ dünya allah i̇ngiliz at öv tabi selam vere var aş öv tabi,1
sen ben ırz sikeyim amk karı çık konuş sen siz gibi topu mk on bun millet zam yap kadar asgari oturup oturup lanet gel siz gibi,1
lan amina kodugumun,1
takım sene şampiyon olma bekleyen arkadaş kusur bak nah olur biz ali koç önderlik kupa kaldırma imkansız adam bir bok olmaz amq yahudi sene son siktir ol git biz gün yüz göreli amq orosbu çocuk siz,1
ağla amını siktiğim dönek,1
yazılı kanyon yak orrospu evlat amk piç ısparta sütçü yan,1
bunlar laf anlatıl amk insan mantıklı davranma hayvani içgüdü göre hareket etmeme bekleyebil,1
bunlar anasını sikince faşist ol işte faşist amk dağ ana belli bebek katil savunan on zihniyet solculuk altın destekleten herkes yedi cet sikeyim,1
